token,gt,prob,correct,prob_bin
.,.,0.9999879598617554,True,0.9–1.0
स,स,0.9999916553497314,True,0.9–1.0
ो,ो,0.9999988079071045,True,0.9–1.0
अ,अ,0.9999982118606567,True,0.9–1.0
ष,ष,0.9999734163284302,True,0.9–1.0
व,व,0.9999979734420776,True,0.9–1.0
ा,ा,0.9999891519546509,True,0.9–1.0
रल,रल,0.9999988079071045,True,0.9–1.0
े,े,0.9999170303344727,True,0.9–1.0
प,प,0.9999977350234985,True,0.9–1.0
फ,फ,0.9999933242797852,True,0.9–1.0
र,र,0.9999808073043823,True,0.9–1.0
ी,ी,0.9999982118606567,True,0.9–1.0
न,न,0.9999966621398926,True,0.9–1.0
य,य,0.9999940395355225,True,0.9–1.0
ा,ा,0.9999898672103882,True,0.9–1.0
वन,वन,0.9999663829803467,True,0.9–1.0
्,्,0.9999715089797974,True,0.9–1.0
य,य,0.9999951124191284,True,0.9–1.0
ो,ो,0.9999947547912598,True,0.9–1.0
�,�,0.9999963045120239,True,0.9–1.0
�,�,0.999993085861206,True,0.9–1.0
�,�,0.9999667406082153,True,0.9–1.0
�,�,0.9987961053848267,True,0.9–1.0
इन,,0.9999985694885254,False,0.9–1.0
्,्,0.999997615814209,True,0.9–1.0
क,क,0.9999991655349731,True,0.9–1.0
ा,ा,0.9999939203262329,True,0.9–1.0
भ,भ,0.9999986886978149,True,0.9–1.0
ा,ा,0.9999912977218628,True,0.9–1.0
इ,इ,0.9999986886978149,True,0.9–1.0
द,द,0.9989821314811707,True,0.9–1.0
ो,ो,0.9999898672103882,True,0.9–1.0
श,श,0.999998927116394,True,0.9–1.0
्,्,0.9999998807907104,True,0.9–1.0
र,र,0.9999966621398926,True,0.9–1.0
ा,ा,0.9999932050704956,True,0.9–1.0
ज,ज,0.9999114274978638,True,0.9–1.0
म,म,0.9998927116394043,True,0.9–1.0
्,्,0.9999971389770508,True,0.9–1.0
स,स,0.9999550580978394,True,0.9–1.0
्,्,0.9999845027923584,True,0.9–1.0
�,�,0.9999884366989136,True,0.9–1.0
�,�,0.9810425043106079,True,0.9–1.0
�,�,0.9999885559082031,True,0.9–1.0
�,�,0.9999982118606567,True,0.9–1.0
इन,इन,0.9999982118606567,True,0.9–1.0
्,्,0.9999970197677612,True,0.9–1.0
क,क,0.9999995231628418,True,0.9–1.0
ा,ा,0.9999972581863403,True,0.9–1.0
प,प,0.9999971389770508,True,0.9–1.0
ा,ा,0.9999873638153076,True,0.9–1.0
ल,ल,0.9999979734420776,True,0.9–1.0
र,र,0.9987391829490662,True,0.9–1.0
्,्,0.9999955892562866,True,0.9–1.0
न,न,0.9999915361404419,True,0.9–1.0
्,्,0.9999969005584717,True,0.9–1.0
य,य,0.999997615814209,True,0.9–1.0
ा,ा,0.9999949932098389,True,0.9–1.0
ह,ह,0.9999988079071045,True,0.9–1.0
ो,ो,0.9999892711639404,True,0.9–1.0
त,त,0.9999971389770508,True,0.9–1.0
ा,ा,0.9999350309371948,True,0.9–1.0
पन,पन,0.9999899864196777,True,0.9–1.0
ी,ी,0.9999977350234985,True,0.9–1.0
.,.,0.9999961853027344,True,0.9–1.0
आ,आ,0.9999967813491821,True,0.9–1.0
फ,फ,0.9999949932098389,True,0.9–1.0
्,्,0.9976155757904053,True,0.9–1.0
न,न,0.9999988079071045,True,0.9–1.0
ा,ा,0.999998927116394,True,0.9–1.0
ज,ज,0.9999963045120239,True,0.9–1.0
्,्,0.9999970197677612,True,0.9–1.0
य,य,0.9999829530715942,True,0.9–1.0
ू,ू,0.9999957084655762,True,0.9–1.0
त,त,0.9998466968536377,True,0.9–1.0
ा,ा,0.9999990463256836,True,0.9–1.0
भ,भ,0.9999902248382568,True,0.9–1.0
रम,रम,0.5026452541351318,True,0.5–0.6
हन,हन,0.993813157081604,True,0.9–1.0
्,्,0.9999929666519165,True,0.9–1.0
त,त,0.9999984502792358,True,0.9–1.0
्,्,0.9933881759643555,True,0.9–1.0
य,य,0.9999473094940186,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
ञ,ञ,0.9999988079071045,True,0.9–1.0
ी,ी,0.9999891519546509,True,0.9–1.0
च,च,0.9999979734420776,True,0.9–1.0
ल,ल,0.9999872446060181,True,0.9–1.0
ा,ा,0.9999915361404419,True,0.9–1.0
उन,उन,0.9999996423721313,True,0.9–1.0
ु,ु,0.9999446868896484,True,0.9–1.0
अ,अ,0.9999980926513672,True,0.9–1.0
र,र,0.9999982118606567,True,0.9–1.0
ु,ु,0.9999966621398926,True,0.9–1.0
च,च,0.9998087286949158,True,0.9–1.0
े,े,0.999992847442627,True,0.9–1.0
ल,ल,0.9999954700469971,True,0.9–1.0
ा,ा,0.9999922513961792,True,0.9–1.0
न,न,0.9999991655349731,True,0.9–1.0
त,त,0.9999971389770508,True,0.9–1.0
ु,ु,0.9999978542327881,True,0.9–1.0
ल,ल,0.9999992847442627,True,0.9–1.0
्,्,0.9999983310699463,True,0.9–1.0
य,य,0.9999909400939941,True,0.9–1.0
ा,ा,0.9999927282333374,True,0.9–1.0
उ,उ,0.9999985694885254,True,0.9–1.0
स,स,0.9999828338623047,True,0.9–1.0
व,व,0.9999921321868896,True,0.9–1.0
ै,ै,0.9999920129776001,True,0.9–1.0
ल,ल,0.9999896287918091,True,0.9–1.0
े,े,0.9999974966049194,True,0.9–1.0
आ,आ,0.9999849796295166,True,0.9–1.0
च,च,0.9998610019683838,True,0.9–1.0
र,र,0.9999963045120239,True,0.9–1.0
्,्,0.999997615814209,True,0.9–1.0
यन,,0.3238021731376648,False,0.3–0.4
ा,ा,0.0009869496570900083,True,0.0–0.1
न,न,0.9999979734420776,True,0.9–1.0
्,्,0.9999977350234985,True,0.9–1.0
य,य,0.9999960660934448,True,0.9–1.0
ा,ा,0.9999911785125732,True,0.9–1.0
�,�,0.9359965324401855,True,0.9–1.0
�,�,0.9995490908622742,True,0.9–1.0
त,त,0.9999926090240479,True,0.9–1.0
ि,ि,0.9999910593032837,True,0.9–1.0
क,क,0.9999990463256836,True,0.9–1.0
ो,ो,0.9999979734420776,True,0.9–1.0
द,द,0.9999960660934448,True,0.9–1.0
ौ,ौ,0.9998064637184143,True,0.9–1.0
ल,ल,0.9999920129776001,True,0.9–1.0
थ,थ,0.9999903440475464,True,0.9–1.0
द,द,0.9999963045120239,True,0.9–1.0
ि,ि,0.9999985694885254,True,0.9–1.0
य,य,0.9999994039535522,True,0.9–1.0
ा,ा,0.9999974966049194,True,0.9–1.0
र,र,0.9999980926513672,True,0.9–1.0
छ,छ,0.9999947547912598,True,0.9–1.0
ो,ो,0.9999977350234985,True,0.9–1.0
र,र,0.9999860525131226,True,0.9–1.0
ि,ि,0.9999935626983643,True,0.9–1.0
ल,ल,0.9999967813491821,True,0.9–1.0
ा,ा,0.9999982118606567,True,0.9–1.0
ई,ई,0.9999977350234985,True,0.9–1.0
.,.,0.9999966621398926,True,0.9–1.0
न,न,0.9999978542327881,True,0.9–1.0
ा,ा,0.9999991655349731,True,0.9–1.0
लक,,0.5073009729385376,False,0.5–0.6
ि,ि,3.895308054779889e-06,True,0.0–0.1
म,म,0.9999959468841553,True,0.9–1.0
ा,ा,0.9999568462371826,True,0.9–1.0
च,च,0.9999903440475464,True,0.9–1.0
ह,ह,0.9985421895980835,True,0.9–1.0
ु,,0.9014102816581726,False,0.9–1.0
श,श,0.9718793034553528,True,0.9–1.0
्,्,0.9999954700469971,True,0.9–1.0
र,र,0.9999819993972778,True,0.9–1.0
ी,ी,0.9999876022338867,True,0.9–1.0
द,,0.7704137563705444,False,0.7–0.8
प,,0.9232032895088196,False,0.9–1.0
ा,ा,0.9996334314346313,True,0.9–1.0
ह,ह,0.9999878406524658,True,0.9–1.0
ि,ि,0.9999947547912598,True,0.9–1.0
ल,ल,0.9999970197677612,True,0.9–1.0
ा,ा,0.9999994039535522,True,0.9–1.0
व,व,0.9999916553497314,True,0.9–1.0
ड,ड,0.9667405486106873,True,0.9–1.0
ा,ा,0.9995967745780945,True,0.9–1.0
मद,,0.9994702935218811,False,0.9–1.0
ा,ा,0.9999967813491821,True,0.9–1.0
र,,0.9998106360435486,False,0.9–1.0
ा,,0.9999748468399048,False,0.9–1.0
न,,0.9999899864196777,False,0.9–1.0
ी,ी,0.9999984502792358,True,0.9–1.0
उ,उ,0.999997615814209,True,0.9–1.0
प,प,0.9999986886978149,True,0.9–1.0
्,्,0.9999992847442627,True,0.9–1.0
र,र,0.9999996423721313,True,0.9–1.0
ा,ा,0.9999830722808838,True,0.9–1.0
न,न,0.9999934434890747,True,0.9–1.0
्,्,0.9999980926513672,True,0.9–1.0
त,त,0.9999970197677612,True,0.9–1.0
.,.,0.999995231628418,True,0.9–1.0
सल,सल,0.9999352693557739,True,0.9–1.0
्,्,0.9999978542327881,True,0.9–1.0
ल,ल,0.999995231628418,True,0.9–1.0
्,्,0.9999988079071045,True,0.9–1.0
य,य,0.9999977350234985,True,0.9–1.0
ा,ा,0.9999969005584717,True,0.9–1.0
नक,नक,0.9999797344207764,True,0.9–1.0
ा,ा,0.9999984502792358,True,0.9–1.0
द,द,0.9999959468841553,True,0.9–1.0
स,स,0.999996542930603,True,0.9–1.0
ै,ै,0.9999910593032837,True,0.9–1.0
क,क,0.9999990463256836,True,0.9–1.0
ो,ो,0.9999977350234985,True,0.9–1.0
प,प,0.9999983310699463,True,0.9–1.0
्,्,0.9999990463256836,True,0.9–1.0
रस,रस,0.9999865293502808,True,0.9–1.0
ा,ा,0.9999988079071045,True,0.9–1.0
द,द,0.9999957084655762,True,0.9–1.0
अ,अ,0.9999910593032837,True,0.9–1.0
घ,घ,0.9999833106994629,True,0.9–1.0
ि,ि,0.9999992847442627,True,0.9–1.0
च,च,0.9999961853027344,True,0.9–1.0
र,र,0.9999942779541016,True,0.9–1.0
्,्,0.9999319314956665,True,0.9–1.0
ह,ह,0.9999796152114868,True,0.9–1.0
ा,ा,0.9999910593032837,True,0.9–1.0
ई,ई,0.9999914169311523,True,0.9–1.0
प,प,0.9999922513961792,True,0.9–1.0
ठ,ठ,0.9999924898147583,True,0.9–1.0
ा,ा,0.9999951124191284,True,0.9–1.0
य,य,0.9999982118606567,True,0.9–1.0
़,़,0.999997615814209,True,0.9–1.0
ा,ा,0.999954342842102,True,0.9–1.0
क,क,0.9999992847442627,True,0.9–1.0
ो,ो,0.9999992847442627,True,0.9–1.0
प,प,0.9999978542327881,True,0.9–1.0
ु,ु,0.9999943971633911,True,0.9–1.0
ल,ल,0.9999977350234985,True,0.9–1.0
्,्,0.9999963045120239,True,0.9–1.0
छ,छ,0.9999979734420776,True,0.9–1.0
.,.,0.9999936819076538,True,0.9–1.0
भन,भन,0.9999750852584839,True,0.9–1.0
्,्,0.9999986886978149,True,0.9–1.0
न,न,0.9999974966049194,True,0.9–1.0
्,्,0.9999977350234985,True,0.9–1.0
य,य,0.9999992847442627,True,0.9–1.0
ा,ा,0.9999973773956299,True,0.9–1.0
क,क,0.999996542930603,True,0.9–1.0
ु,ु,0.9999994039535522,True,0.9–1.0
र,र,0.9999988079071045,True,0.9–1.0
ा,ा,0.9999988079071045,True,0.9–1.0
स,स,0.9999978542327881,True,0.9–1.0
ु,ु,0.9999973773956299,True,0.9–1.0
न,न,0.9999990463256836,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
य,य,0.9999973773956299,True,0.9–1.0
़,़,0.9999567270278931,True,0.9–1.0
ा,ा,0.9999935626983643,True,0.9–1.0
.,.,0.999996542930603,True,0.9–1.0
भन,भन,0.999990701675415,True,0.9–1.0
्,्,0.9999983310699463,True,0.9–1.0
न,न,0.9999957084655762,True,0.9–1.0
्,्,0.9999973773956299,True,0.9–1.0
य,य,0.9999964237213135,True,0.9–1.0
ा,ा,0.9999978542327881,True,0.9–1.0
स,स,0.9999974966049194,True,0.9–1.0
ु,ु,0.9999996423721313,True,0.9–1.0
न,न,0.999998927116394,True,0.9–1.0
ि,ि,0.9999985694885254,True,0.9–1.0
य,य,0.9999978542327881,True,0.9–1.0
़,़,0.9999128580093384,True,0.9–1.0
ो,ो,0.9999933242797852,True,0.9–1.0
.,.,0.9999984502792358,True,0.9–1.0
द,द,0.9999994039535522,True,0.9–1.0
ि,ि,0.9999991655349731,True,0.9–1.0
नन,नन,0.999937891960144,True,0.9–1.0
्,्,0.999996542930603,True,0.9–1.0
.,.,0.9999963045120239,True,0.9–1.0
ञ,ञ,0.9999881982803345,True,0.9–1.0
ाँ,ाँ,0.9999929666519165,True,0.9–1.0
ह,ह,0.9999994039535522,True,0.9–1.0
ाँ,ाँ,0.9999949932098389,True,0.9–1.0
क,क,0.9999991655349731,True,0.9–1.0
ा,ा,0.9999942779541016,True,0.9–1.0
व,व,0.9999986886978149,True,0.9–1.0
हर,हर,0.9999865293502808,True,0.9–1.0
ू,ू,0.9884440302848816,True,0.9–1.0
ल,ल,0.9999434947967529,True,0.9–1.0
ा,ा,0.9999984502792358,True,0.9–1.0
इ,इ,0.9999959468841553,True,0.9–1.0
पन,पन,0.9999908208847046,True,0.9–1.0
ि,ि,0.9999983310699463,True,0.9–1.0
द,द,0.9999945163726807,True,0.9–1.0
सल,सल,0.9993795156478882,True,0.9–1.0
ि,ि,0.9999988079071045,True,0.9–1.0
प,,0.9999754428863525,False,0.9–1.0
ु,ु,0.9999842643737793,True,0.9–1.0
स,स,0.9999864101409912,True,0.9–1.0
ु,ु,0.9999985694885254,True,0.9–1.0
व,व,0.9999988079071045,True,0.9–1.0
ा,ा,0.9999885559082031,True,0.9–1.0
क,क,0.9996137022972107,True,0.9–1.0
ा,ा,0.9999929666519165,True,0.9–1.0
स,स,0.9054031372070312,True,0.9–1.0
रह,रह,0.9999825954437256,True,0.9–1.0
म,म,0.9999982118606567,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
.,.,0.9999963045120239,True,0.9–1.0
न,न,0.9999305009841919,True,0.9–1.0
गर,गर,0.9999960660934448,True,0.9–1.0
ा,ा,0.999997615814209,True,0.9–1.0
कम,कम,0.999913215637207,True,0.9–1.0
ा,ा,0.9999979734420776,True,0.9–1.0
ई,ई,0.9999979734420776,True,0.9–1.0
ज,ज,0.9769133925437927,True,0.9–1.0
ङ,ङ,0.990243136882782,True,0.9–1.0
्,्,0.9999617338180542,True,0.9–1.0
ग,ग,0.9999828338623047,True,0.9–1.0
ि,ि,0.9999902248382568,True,0.9–1.0
क,क,0.9999980926513672,True,0.9–1.0
ा,ा,0.999998927116394,True,0.9–1.0
ज,ज,0.9999953508377075,True,0.9–1.0
च,च,0.9999809265136719,True,0.9–1.0
ल,ल,0.9999943971633911,True,0.9–1.0
्,्,0.999996542930603,True,0.9–1.0
द,द,0.9999980926513672,True,0.9–1.0
ा,ा,0.9999996423721313,True,0.9–1.0
भ,भ,0.9999955892562866,True,0.9–1.0
ा,ा,0.9999980926513672,True,0.9–1.0
र,,0.9999850988388062,False,0.9–1.0
ा,ा,0.9999992847442627,True,0.9–1.0
द,,0.9999990463256836,False,0.9–1.0
ा,ा,0.9999977350234985,True,0.9–1.0
रक,,0.9999794960021973,False,0.9–1.0
ा,,0.9999991655349731,False,0.9–1.0
द,,0.36190202832221985,False,0.3–0.4
ी,ी,5.388682779994269e-07,True,0.0–0.1
.,.,2.3355295475369076e-09,True,0.0–0.1
ल,ल,2.883976391032661e-09,True,0.0–0.1
ी,ी,1.0270769962517079e-05,True,0.0–0.1
.,.,0.9999980926513672,True,0.9–1.0
श,श,0.9999829530715942,True,0.9–1.0
्,्,0.999998927116394,True,0.9–1.0
र,र,0.999998927116394,True,0.9–1.0
ी,ी,0.9999984502792358,True,0.9–1.0
स,स,0.9999948740005493,True,0.9–1.0
्,्,0.9999990463256836,True,0.9–1.0
व,व,0.9999921321868896,True,0.9–1.0
य,य,0.999988317489624,True,0.9–1.0
ं,ं,0.9999955892562866,True,0.9–1.0
भ,भ,0.9999967813491821,True,0.9–1.0
ू,ू,0.9999967813491821,True,0.9–1.0
ज,ज,0.9999973773956299,True,0.9–1.0
्,्,0.9999958276748657,True,0.9–1.0
य,य,0.9999984502792358,True,0.9–1.0
ो,ो,0.9999934434890747,True,0.9–1.0
त,त,0.9999988079071045,True,0.9–1.0
ी,ी,0.9999984502792358,True,0.9–1.0
र,र,0.9999985694885254,True,0.9–1.0
ू,ू,0.9999943971633911,True,0.9–1.0
प,प,0.9999980926513672,True,0.9–1.0
ल,ल,0.9999635219573975,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
ई,ई,0.9999982118606567,True,0.9–1.0
च,च,0.9999958276748657,True,0.9–1.0
ढ,ढ,0.999875545501709,True,0.9–1.0
ा,ा,0.9999974966049194,True,0.9–1.0
ई,ई,0.9999963045120239,True,0.9–1.0
पर,पर,0.9999850988388062,True,0.9–1.0
्,्,0.999998927116394,True,0.9–1.0
वत,वत,0.9999557733535767,True,0.9–1.0
कन,कन,0.9996627569198608,True,0.9–1.0
भ,भ,0.9999942779541016,True,0.9–1.0
व,व,0.9999971389770508,True,0.9–1.0
ि,ि,0.9999977350234985,True,0.9–1.0
ष,ष,0.9999988079071045,True,0.9–1.0
्,्,0.9999984502792358,True,0.9–1.0
यक,यक,0.9891833066940308,True,0.9–1.0
ु,ु,0.999991774559021,True,0.9–1.0
र,र,0.999998927116394,True,0.9–1.0
ा,ा,0.9999988079071045,True,0.9–1.0
वत,वत,0.9999740123748779,True,0.9–1.0
ा,ा,0.999998927116394,True,0.9–1.0
ई,ई,0.9999954700469971,True,0.9–1.0
.,.,0.9999951124191284,True,0.9–1.0
त,त,0.9999972581863403,True,0.9–1.0
े,े,0.9999949932098389,True,0.9–1.0
र,र,0.9999996423721313,True,0.9–1.0
ो,ो,0.9999948740005493,True,0.9–1.0
न,न,0.9999988079071045,True,0.9–1.0
ा,ा,0.9999942779541016,True,0.9–1.0
म,म,0.9999972581863403,True,0.9–1.0
आ,आ,0.999992847442627,True,0.9–1.0
ज,ज,0.9999880790710449,True,0.9–1.0
द,द,0.9999984502792358,True,0.9–1.0
े,े,0.9999951124191284,True,0.9–1.0
ष,ष,0.9999963045120239,True,0.9–1.0
ि,ि,0.9999947547912598,True,0.9–1.0
न,न,0.9999946355819702,True,0.9–1.0
्,्,0.9844295978546143,True,0.9–1.0
फ,फ,0.7997146248817444,True,0.7–0.8
ु,ु,0.9999985694885254,True,0.9–1.0
ल,ल,0.9999963045120239,True,0.9–1.0
्,्,0.9999548196792603,True,0.9–1.0
च,च,0.6128635406494141,True,0.6–0.7
प,प,0.9999443292617798,True,0.9–1.0
ग,ग,0.9999948740005493,True,0.9–1.0
्,्,0.9999898672103882,True,0.9–1.0
यह,यह,0.9995856881141663,True,0.9–1.0
ु,ु,0.9999946355819702,True,0.9–1.0
न,न,0.9999918937683105,True,0.9–1.0
्,्,0.999998927116394,True,0.9–1.0
य,य,0.9999959468841553,True,0.9–1.0
ा,ा,0.9999977350234985,True,0.9–1.0
रह,रह,0.999996542930603,True,0.9–1.0
े,े,0.9999986886978149,True,0.9–1.0
छ,छ,0.9999964237213135,True,0.9–1.0
र,र,0.999998927116394,True,0.9–1.0
.,.,0.9999954700469971,True,0.9–1.0
प,प,0.9999985694885254,True,0.9–1.0
्,्,0.9999991655349731,True,0.9–1.0
रस,रस,0.9999887943267822,True,0.9–1.0
ा,ा,0.9999995231628418,True,0.9–1.0
द,द,0.9999938011169434,True,0.9–1.0
च,च,0.9999951124191284,True,0.9–1.0
र,र,0.9999881982803345,True,0.9–1.0
्,्,0.9999243021011353,True,0.9–1.0
ह,ह,0.999955415725708,True,0.9–1.0
ा,ा,0.9999909400939941,True,0.9–1.0
ई,ई,0.9999991655349731,True,0.9–1.0
प,प,0.9999971389770508,True,0.9–1.0
ठ,ठ,0.9999967813491821,True,0.9–1.0
ा,ा,0.9999955892562866,True,0.9–1.0
उन,उन,0.9999974966049194,True,0.9–1.0
ढ,ढ,0.9999549388885498,True,0.9–1.0
ि,ि,0.9998794794082642,True,0.9–1.0
ल,ल,0.9999984502792358,True,0.9–1.0
ह,ह,0.9999973773956299,True,0.9–1.0
ु,ु,0.9999954700469971,True,0.9–1.0
न,न,0.9999982118606567,True,0.9–1.0
ग,ग,0.9999990463256836,True,0.9–1.0
य,य,0.9999574422836304,True,0.9–1.0
ा,ा,0.999996542930603,True,0.9–1.0
क,क,0.9999988079071045,True,0.9–1.0
ो,ो,0.999998927116394,True,0.9–1.0
ह,ह,0.9999970197677612,True,0.9–1.0
ो,ो,0.9999986886978149,True,0.9–1.0
मन,मन,0.9999338388442993,True,0.9–1.0
गर,गर,0.9997612833976746,True,0.9–1.0
व,व,0.9999853372573853,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
ट,ट,0.9999953508377075,True,0.9–1.0
क,क,0.999998927116394,True,0.9–1.0
्,्,0.9993570446968079,True,0.9–1.0
रक,रक,0.999735414981842,True,0.9–1.0
ु,ु,0.9999996423721313,True,0.9–1.0
छ,छ,0.9983831644058228,True,0.9–1.0
ं,ं,0.999998927116394,True,0.9–1.0
द,द,0.9961989521980286,True,0.9–1.0
न,न,0.999993085861206,True,0.9–1.0
ा,ा,0.999998927116394,True,0.9–1.0
म,म,0.9999920129776001,True,0.9–1.0
व,व,0.9999929666519165,True,0.9–1.0
ु,ु,0.9999980926513672,True,0.9–1.0
द,द,0.9999444484710693,True,0.9–1.0
्,्,0.9999970197677612,True,0.9–1.0
ध,ध,0.9999608993530273,True,0.9–1.0
प,प,0.9999985694885254,True,0.9–1.0
्,्,0.9999985694885254,True,0.9–1.0
र,र,0.9999983310699463,True,0.9–1.0
ा,ा,0.9999945163726807,True,0.9–1.0
प,प,0.9999974966049194,True,0.9–1.0
्,्,0.9999986886978149,True,0.9–1.0
त,त,0.9999935626983643,True,0.9–1.0
भ,भ,0.999997615814209,True,0.9–1.0
ै,ै,0.9999938011169434,True,0.9–1.0
.,.,0.9999974966049194,True,0.9–1.0
श,श,0.9999942779541016,True,0.9–1.0
्,्,0.9999988079071045,True,0.9–1.0
र,र,0.9999985694885254,True,0.9–1.0
ी,ी,0.9999991655349731,True,0.9–1.0
स,स,0.9999946355819702,True,0.9–1.0
्,्,0.9999991655349731,True,0.9–1.0
व,व,0.9999946355819702,True,0.9–1.0
य,य,0.9999902248382568,True,0.9–1.0
ं,ं,0.7952505946159363,True,0.7–0.8
भ,भ,0.9999927282333374,True,0.9–1.0
ू,ू,0.9999947547912598,True,0.9–1.0
ज,ज,0.9999972581863403,True,0.9–1.0
्,्,0.9999974966049194,True,0.9–1.0
य,य,0.999991774559021,True,0.9–1.0
ो,ो,0.9999946355819702,True,0.9–1.0
त,त,0.9999986886978149,True,0.9–1.0
ी,ी,0.9999986886978149,True,0.9–1.0
र,र,0.9999995231628418,True,0.9–1.0
ू,ू,0.9999971389770508,True,0.9–1.0
पक,पक,0.9998779296875,True,0.9–1.0
ा,ा,0.9999988079071045,True,0.9–1.0
र,र,0.999998927116394,True,0.9–1.0
.,.,0.9999978542327881,True,0.9–1.0
ग,ग,0.9999973773956299,True,0.9–1.0
ु,ु,0.9999982118606567,True,0.9–1.0
ह,ह,0.9999961853027344,True,0.9–1.0
्,्,0.999998927116394,True,0.9–1.0
य,य,0.9999816417694092,True,0.9–1.0
े,े,0.9999977350234985,True,0.9–1.0
श,श,0.9999904632568359,True,0.9–1.0
्,्,0.9999990463256836,True,0.9–1.0
वर,वर,0.9999915361404419,True,0.9–1.0
ी,ी,0.9999988079071045,True,0.9–1.0
क,क,0.9999905824661255,True,0.9–1.0
ा,ा,0.9999996423721313,True,0.9–1.0
दर,दर,0.9999916553497314,True,0.9–1.0
्,्,0.9999982118606567,True,0.9–1.0
श,श,0.9999872446060181,True,0.9–1.0
न,न,0.9999983310699463,True,0.9–1.0
गर,गर,0.9999974966049194,True,0.9–1.0
ी,ी,0.9999985694885254,True,0.9–1.0
.,.,0.9999992847442627,True,0.9–1.0
प,,0.9999508857727051,False,0.9–1.0
ो,ो,0.9999939203262329,True,0.9–1.0
ष,ष,0.9999984502792358,True,0.9–1.0
ा,ा,0.9999992847442627,True,0.9–1.0
द,द,0.9999960660934448,True,0.9–1.0
ल,ल,0.9999970197677612,True,0.9–1.0
उ,उ,0.9999631643295288,True,0.9–1.0
त,त,0.999996542930603,True,0.9–1.0
्,्,0.9999988079071045,True,0.9–1.0
तर,तर,0.9996957778930664,True,0.9–1.0
�,�,0.9999502897262573,True,0.9–1.0
�,�,0.9999489784240723,True,0.9–1.0
क,क,0.9999966621398926,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
द,द,0.999977707862854,True,0.9–1.0
ि,ि,0.9999990463256836,True,0.9–1.0
न,न,0.9999948740005493,True,0.9–1.0
.,.,0.9999892711639404,True,0.9–1.0
क,क,0.9999817609786987,True,0.9–1.0
लक,लक,0.9999653100967407,True,0.9–1.0
त,त,0.9999938011169434,True,0.9–1.0
्,्,0.9999977350234985,True,0.9–1.0
त,त,0.9999964237213135,True,0.9–1.0
ा,ा,0.9999979734420776,True,0.9–1.0
क,क,0.9999929666519165,True,0.9–1.0
ौ,ौ,0.9999892711639404,True,0.9–1.0
सल,सल,0.9999822378158569,True,0.9–1.0
्,्,0.9999947547912598,True,0.9–1.0
म,म,0.9999973773956299,True,0.9–1.0
ा,ा,0.9999992847442627,True,0.9–1.0
.,.,0.9999980926513672,True,0.9–1.0
स,स,0.999998927116394,True,0.9–1.0
ा,ा,0.9999995231628418,True,0.9–1.0
म,म,0.9999963045120239,True,0.9–1.0
े,े,0.9999971389770508,True,0.9–1.0
ल,ल,0.9999973773956299,True,0.9–1.0
भय,भय,0.9999878406524658,True,0.9–1.0
़,,0.9997311234474182,False,0.9–1.0
ा,ा,0.9999979734420776,True,0.9–1.0
.,.,0.9999980926513672,True,0.9–1.0
स,स,0.9999990463256836,True,0.9–1.0
ि,ि,0.9999991655349731,True,0.9–1.0
प,प,0.9999877214431763,True,0.9–1.0
ह,ह,0.9999967813491821,True,0.9–1.0
स,स,0.9999961853027344,True,0.9–1.0
ा,ा,0.9999984502792358,True,0.9–1.0
ल,ल,0.9999979734420776,True,0.9–1.0
ा,ा,0.9999979734420776,True,0.9–1.0
र,र,0.9999985694885254,True,0.9–1.0
ज,ज,0.9999767541885376,True,0.9–1.0
र,र,0.9999940395355225,True,0.9–1.0
्,्,0.9999929666519165,True,0.9–1.0
न,न,0.9999985694885254,True,0.9–1.0
ै,ै,0.9999881982803345,True,0.9–1.0
�,�,0.999995231628418,True,0.9–1.0
�,�,0.9864643812179565,True,0.9–1.0
ज,ज,0.9997707009315491,True,0.9–1.0
ि,ि,0.9999970197677612,True,0.9–1.0
त,त,0.999995231628418,True,0.9–1.0
े,े,0.9999979734420776,True,0.9–1.0
द,द,0.999993085861206,True,0.9–1.0
ा,ा,0.9999991655349731,True,0.9–1.0
स,स,0.9999977350234985,True,0.9–1.0
्,्,0.9999988079071045,True,0.9–1.0
त,त,0.9999978542327881,True,0.9–1.0
ि,ि,0.9999990463256836,True,0.9–1.0
र,र,0.9999998807907104,True,0.9–1.0
ा,ा,0.9999991655349731,True,0.9–1.0
ज,ज,0.9999992847442627,True,0.9–1.0
ा,ा,0.9999984502792358,True,0.9–1.0
ल,ल,0.9999973773956299,True,0.9–1.0
े,े,0.9999983310699463,True,0.9–1.0
क,क,0.9999978542327881,True,0.9–1.0
ु,ु,0.9999948740005493,True,0.9–1.0
र,र,0.999998927116394,True,0.9–1.0
ु,ु,0.637933075428009,True,0.6–0.7
क,क,0.9999969005584717,True,0.9–1.0
्,्,0.9999988079071045,True,0.9–1.0
ष,ष,0.9999990463256836,True,0.9–1.0
े,े,0.9999984502792358,True,0.9–1.0
त,त,0.9999891519546509,True,0.9–1.0
्,्,0.9999983310699463,True,0.9–1.0
